trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time
21563,8691,15975,Chicago,39.38096811,-92.93015995,39.35654071,-92.97711259,7.59,16.4,Completed,Wallet,15-01-2023 23:22,44:46.2
21564,5027,99390,Los Angeles,38.85700308,-113.1947816,38.86931812,-113.2298885,6.78,15.62,Completed,Card,15-01-2023 23:23,43:20.4
21565,5295,39934,San Francisco,38.69333542,-92.00380906,38.68944804,-91.98314408,7.84,21.57,Completed,Card,15-01-2023 23:24,47:31.2
21566,8479,87854,Chicago,39.56201863,-74.33354268,39.59867673,-74.36134999,6.99,16.17,Cancelled,Cash,15-01-2023 23:25,45:58.2
21567,5661,74435,New York,38.32639267,-87.85598519,38.28115711,-87.84875127,6.09,18.48,Completed,Wallet,15-01-2023 23:26,44:16.2
21568,3398,45939,New York,39.90410568,-93.0557192,39.85539229,-93.07297911,6.71,13.41,Completed,Cash,15-01-2023 23:27,47:07.8
21569,1027,53470,Los Angeles,37.76322405,-79.43414107,37.72704456,-79.43519243,7.34,10.7,Completed,Wallet,15-01-2023 23:28,50:01.2
21570,2898,52541,New York,37.84957272,-120.2327152,37.86886007,-120.2525899,9.56,24.48,Completed,Card,15-01-2023 23:29,57:40.8
21571,8300,19094,New York,40.62097449,-78.78744828,40.63699134,-78.79161508,4.36,10.65,Completed,Card,15-01-2023 23:30,43:04.8
21572,3427,47680,San Francisco,38.39512451,-117.5225805,38.34566037,-117.5700332,14.29,36.99,Completed,Card,15-01-2023 23:31,13:52.2
21573,2625,19180,San Francisco,40.08560124,-121.1553523,40.05042367,-121.1994384,7.61,15,Completed,Cash,15-01-2023 23:32,54:49.8
21574,3036,12142,Seattle,37.17159185,-117.9599205,37.18177365,-117.9702322,3.09,7.48,Completed,Wallet,15-01-2023 23:33,42:16.2
21575,4355,41313,Boston,38.9839756,-89.79017272,38.95510803,-89.75790682,3.57,11.62,Completed,Wallet,15-01-2023 23:34,44:42.6
21576,8046,39804,Boston,38.79116395,-95.17145075,38.80649734,-95.17522977,9.86,19.54,Completed,Wallet,15-01-2023 23:35,04:34.8
21577,4720,34734,Boston,37.28577888,-85.51666301,37.29604106,-85.52779991,3.66,8.18,Cancelled,Cash,15-01-2023 23:36,46:58.8
21578,5902,16499,San Francisco,39.85058267,-85.55360086,39.88893484,-85.59273365,8.05,16.54,Completed,Wallet,15-01-2023 23:37,01:09.0
21579,6236,64801,San Francisco,38.31104476,-105.7008454,38.2965678,-105.6993237,7.57,23.29,Completed,UPI,15-01-2023 23:38,00:42.6
21580,9280,47065,San Francisco,40.1462462,-76.1586569,40.16314034,-76.19767701,8.01,13.38,Cancelled,UPI,15-01-2023 23:39,03:01.8
21581,9313,97302,New York,38.00442345,-81.92758627,37.99777752,-81.89076161,8.18,20.25,Completed,Cash,15-01-2023 23:40,04:32.4
21582,5961,20789,Boston,38.23337413,-86.34576582,38.27131353,-86.36188131,3.19,8.96,Cancelled,UPI,15-01-2023 23:41,50:34.2
21583,1032,13756,Seattle,37.45148722,-105.1874703,37.44638715,-105.2270414,8.46,17.89,Completed,Cash,15-01-2023 23:42,07:22.8
21584,5698,95019,New York,37.82513449,-116.7660862,37.84922916,-116.7575766,6.25,14.51,Completed,Card,15-01-2023 23:43,01:45.0
21585,9887,42698,Boston,40.81618815,-92.48182927,40.80053931,-92.45028905,9.37,23.91,Completed,UPI,15-01-2023 23:44,12:06.6
21586,4841,78597,Los Angeles,39.51065927,-95.67478343,39.54476123,-95.72089223,5.32,11.11,Completed,Cash,15-01-2023 23:45,00:57.6
21587,9716,84760,New York,40.24421831,-121.336379,40.27835997,-121.3534184,12.69,28.97,Completed,UPI,15-01-2023 23:46,24:04.2
21588,6444,14135,Boston,37.39768019,-120.4910612,37.35712525,-120.5232071,7.39,13.55,Completed,Wallet,15-01-2023 23:47,09:10.2
21589,7177,47476,Chicago,38.90206025,-84.43999544,38.87267081,-84.42886365,8.9,22.23,Completed,Wallet,15-01-2023 23:48,14:42.0
21590,9438,33645,Los Angeles,37.0340069,-103.1109692,37.03818226,-103.1205768,10.12,18.66,Completed,Cash,15-01-2023 23:49,19:21.6
21591,4926,58110,New York,37.34533105,-112.075144,37.35976486,-112.0617438,4.69,8.65,Completed,Card,15-01-2023 23:50,04:04.2
21592,3959,53969,New York,37.6687914,-113.8384873,37.67200833,-113.8236558,9.15,23.24,Completed,Card,15-01-2023 23:51,18:27.0
21593,3227,97748,Chicago,39.66000648,-88.75503676,39.61338317,-88.73424739,7.17,20.35,Cancelled,Card,15-01-2023 23:52,13:30.6
21594,2393,16761,San Francisco,39.11257706,-107.9477902,39.07015597,-107.9894017,7.9,14.07,Completed,Cash,15-01-2023 23:53,16:42.0
21595,3023,13610,Chicago,40.3767212,-106.079785,40.38775088,-106.0587684,3.33,11.16,Completed,Card,15-01-2023 23:54,03:59.4
21596,7064,44860,San Francisco,38.80350218,-98.36147459,38.79871284,-98.32825142,4.31,10.02,Completed,Wallet,15-01-2023 23:55,07:55.8
21597,8562,45230,Seattle,39.39602147,-100.3667013,39.38582524,-100.4137557,6.87,13.42,Completed,Cash,15-01-2023 23:56,16:36.6
21598,7639,69427,New York,39.51309588,-80.85457265,39.47713095,-80.87618539,6.3,15.99,Completed,Cash,15-01-2023 23:57,15:54.0
21599,3478,15425,San Francisco,37.295909,-94.48852091,37.25082126,-94.49128705,4.71,6.97,Completed,Cash,15-01-2023 23:58,12:07.8
21600,8374,73325,Chicago,40.47822209,-75.81234396,40.43578185,-75.8364084,5.1,13.52,Completed,Cash,15-01-2023 23:59,14:18.0
21601,8929,24373,Boston,38.92984982,-103.4513145,38.90292734,-103.4108658,7.09,14.68,Completed,Card,16-01-2023 00:00,21:16.2
21602,5459,94206,Los Angeles,39.75793058,-81.14717767,39.73384884,-81.16613241,9.27,16.73,Completed,Wallet,16-01-2023 00:01,28:48.6
21603,7453,86682,New York,38.77551587,-89.21707876,38.74370862,-89.25564959,0.62,4.4,Completed,UPI,16-01-2023 00:02,03:51.6
21604,9418,69216,Los Angeles,39.25487687,-73.80452213,39.22736053,-73.84487776,11.95,25.7,Completed,Cash,16-01-2023 00:03,38:51.0
21605,2266,40281,Chicago,38.89339959,-105.8079332,38.89911198,-105.7692021,7.9,17.08,Completed,Card,16-01-2023 00:04,27:42.0
21606,3057,26050,Seattle,39.6415528,-85.95087239,39.64267892,-85.9265952,7.34,15.09,Completed,Wallet,16-01-2023 00:05,27:01.2
21607,8996,12214,Los Angeles,37.44560711,-90.06821403,37.45561881,-90.11577925,6.86,11.66,Completed,Cash,16-01-2023 00:06,26:34.8
21608,3941,13834,Boston,39.56743386,-89.01361286,39.61527542,-89.01721451,6.56,18.15,Completed,Wallet,16-01-2023 00:07,26:40.8
21609,1156,87659,Boston,40.11700375,-88.56234819,40.11412109,-88.59562205,14.24,27.79,Completed,Card,16-01-2023 00:08,50:43.2
21610,7998,96747,Boston,37.26519217,-109.9503202,37.29394361,-109.9610994,6.04,14.94,Completed,UPI,16-01-2023 00:09,27:07.2
21611,1760,11686,Chicago,39.29966846,-110.4586289,39.28170873,-110.5005175,4.4,13.52,Completed,Card,16-01-2023 00:10,23:12.0
21612,9965,50301,Boston,37.30432167,-100.6995353,37.34010282,-100.7239182,8,18.8,Completed,Cash,16-01-2023 00:11,35:00.0
21613,7407,16464,Seattle,38.05539697,-108.0558736,38.09933835,-108.0598303,6.57,13.71,Completed,Card,16-01-2023 00:12,31:42.6
21614,7731,25664,New York,37.9792897,-114.0898173,37.95241766,-114.1377223,4.4,10.44,Completed,Cash,16-01-2023 00:13,26:12.0
21615,1957,19148,Boston,40.61769744,-75.87895655,40.65520989,-75.86756,11.56,23.42,Completed,Cash,16-01-2023 00:14,48:40.8
21616,1253,43973,Chicago,37.87864872,-103.4731844,37.90995659,-103.4807436,7.02,13.28,Completed,Cash,16-01-2023 00:15,36:03.6
21617,8885,52636,Boston,38.01486033,-114.9329607,37.99312407,-114.920968,6.82,13.91,Completed,Card,16-01-2023 00:16,36:27.6
21618,2569,76503,Los Angeles,38.73054139,-112.4735218,38.75488564,-112.4765861,4.59,11.34,Completed,UPI,16-01-2023 00:17,30:46.2
21619,8493,97122,Boston,37.33966071,-96.81504821,37.34922539,-96.77685708,9.6,25.69,Completed,Cash,16-01-2023 00:18,46:48.0
21620,8505,14759,Chicago,38.52629549,-108.1571953,38.52723854,-108.1849515,4.65,11.98,Completed,Card,16-01-2023 00:19,32:57.0
21621,7883,12151,Los Angeles,39.36032304,-81.0504068,39.36399293,-81.04572916,4.6,9.09,Completed,Wallet,16-01-2023 00:20,33:48.0
21622,6006,38324,San Francisco,37.62502979,-102.7206261,37.64959925,-102.7137106,5,15.98,Completed,Card,16-01-2023 00:21,36:00.0
21623,6768,22569,New York,40.73012513,-85.83402758,40.71631049,-85.84919219,6.41,11.89,Completed,Wallet,16-01-2023 00:22,41:13.8
21624,5916,52921,Boston,38.28436109,-106.5715591,38.28615084,-106.5235801,8.02,18.3,Cancelled,Wallet,16-01-2023 00:23,47:03.6
21625,8541,91882,Chicago,38.33022038,-121.6485819,38.32560243,-121.6828073,15.5,25.23,Completed,UPI,16-01-2023 00:24,10:30.0
21626,7707,98543,New York,38.77365543,-95.63571962,38.80084567,-95.60389314,7.52,18.3,Completed,UPI,16-01-2023 00:25,47:33.6
21627,4200,34322,Seattle,38.07711436,-112.5339916,38.0978692,-112.5835499,10.9,22.89,Completed,Cash,16-01-2023 00:26,58:42.0
21628,7557,45260,Los Angeles,39.73254137,-114.6971552,39.72644778,-114.7243443,5.01,15.4,Completed,Cash,16-01-2023 00:27,42:01.8
21629,8547,50264,Chicago,38.48244898,-117.6954838,38.48260718,-117.6589734,7.32,19.64,Completed,Wallet,16-01-2023 00:28,49:57.6
21630,6088,50512,Boston,38.13694505,-81.33345468,38.1686148,-81.30895811,1.66,5.25,Completed,Cash,16-01-2023 00:29,33:58.8
21631,1000,43215,Boston,37.36498763,-93.75870358,37.36947467,-93.77230315,12.13,20.49,Cancelled,UPI,16-01-2023 00:30,06:23.4
21632,1166,16431,San Francisco,39.82630747,-88.83069892,39.8346203,-88.83636462,7.61,12.73,Completed,UPI,16-01-2023 00:31,53:49.8
21633,3063,62931,Seattle,39.16085199,-93.7134232,39.20611171,-93.70902569,0.94,3.64,Completed,UPI,16-01-2023 00:32,34:49.2
21634,9303,97227,Seattle,40.83741495,-94.46695947,40.80234713,-94.49513761,2.65,5.51,Completed,Card,16-01-2023 00:33,40:57.0
21635,2125,65700,Seattle,37.67076481,-85.10033622,37.67423746,-85.14707969,4.23,9.79,Cancelled,UPI,16-01-2023 00:34,46:41.4
21636,3641,82041,New York,38.01958602,-75.72953185,38.00759693,-75.69664986,3.33,6.42,Completed,Cash,16-01-2023 00:35,44:59.4
21637,2429,21418,Boston,40.58253697,-109.4988382,40.54725476,-109.4749349,6.02,15.35,Completed,UPI,16-01-2023 00:36,54:03.6
21638,7101,61844,Seattle,40.92016258,-90.96558681,40.93040589,-90.96586917,12.5,28.78,Completed,Wallet,16-01-2023 00:37,14:30.0
21639,2634,51683,Los Angeles,37.63435508,-84.45893053,37.58756829,-84.41233595,6.74,15.02,Cancelled,UPI,16-01-2023 00:38,58:13.2
21640,9862,37755,Los Angeles,37.53847158,-86.88890365,37.55516297,-86.89895914,6.4,16.35,No-Show,Card,16-01-2023 00:39,58:12.0
21641,4111,32529,Seattle,40.84121997,-85.38500659,40.81906601,-85.42082897,11.11,30.34,Completed,Wallet,16-01-2023 00:40,13:19.8
21642,2690,23440,Los Angeles,40.8586506,-79.82412581,40.82511552,-79.81322834,7.48,12.64,Completed,UPI,16-01-2023 00:41,03:26.4
21643,8715,38606,Los Angeles,40.38631294,-93.76577342,40.39884734,-93.74576545,1.5,5.84,Completed,Cash,16-01-2023 00:42,46:30.0
21644,7640,53183,New York,39.32808246,-109.5989901,39.31027569,-109.6131183,4.05,12.11,Completed,Cash,16-01-2023 00:43,55:09.0
21645,4957,52776,San Francisco,40.05124281,-110.7787998,40.0404114,-110.792829,7.02,16.97,Completed,UPI,16-01-2023 00:44,05:03.6
21646,1280,22377,San Francisco,40.11008024,-79.20313094,40.13157799,-79.22954976,10.5,25.48,Cancelled,Cash,16-01-2023 00:45,16:30.0
21647,5446,85640,Chicago,38.53763197,-75.38904769,38.49901172,-75.39870409,6.77,14.85,Completed,Wallet,16-01-2023 00:46,06:18.6
21648,3808,47982,Seattle,39.54077378,-103.4252967,39.54893462,-103.4297977,8.17,14.61,No-Show,UPI,16-01-2023 00:47,11:30.6
21649,6402,28010,New York,40.75897805,-109.7206157,40.80545571,-109.6755063,14.21,25.1,Completed,Cash,16-01-2023 00:48,30:37.8
21650,2964,23230,Chicago,38.58764837,-117.0641906,38.54172296,-117.0181281,3.54,8.83,Completed,UPI,16-01-2023 00:49,59:37.2
21651,1822,49991,Boston,38.06287495,-121.2638989,38.03515812,-121.2250848,7.46,16.16,Completed,Card,16-01-2023 00:50,12:22.8
21652,3061,13471,Chicago,40.04208918,-116.980345,40.07204354,-117.0178093,2.75,8.33,Completed,Wallet,16-01-2023 00:51,59:15.0
21653,6175,40638,Los Angeles,40.76326476,-73.02181617,40.79890225,-72.99881623,9.61,18.06,Completed,Wallet,16-01-2023 00:52,20:49.8
21654,4865,88565,Seattle,39.27794061,-120.0612951,39.27077479,-120.1062184,9.37,18.57,Completed,UPI,16-01-2023 00:53,21:06.6
21655,5294,17257,San Francisco,39.53730949,-79.65973062,39.50404294,-79.6293073,4.68,6.97,Cancelled,Cash,16-01-2023 00:54,08:02.4
21656,1077,28485,San Francisco,38.20685324,-98.35825715,38.20423906,-98.34462148,6.12,16.02,Completed,Wallet,16-01-2023 00:55,13:21.6
21657,3159,82442,San Francisco,38.58012417,-80.23488889,38.59309895,-80.18668203,13.92,31.64,Completed,Wallet,16-01-2023 00:56,37:45.6
21658,4187,64830,New York,39.19053913,-101.3539472,39.16509036,-101.3393378,7.36,12.82,Completed,UPI,16-01-2023 00:57,19:04.8
21659,8135,20897,Los Angeles,40.50430975,-98.07346227,40.4622628,-98.03564502,3.97,13.03,Completed,Card,16-01-2023 00:58,09:54.6
21660,1789,17213,Chicago,40.54398899,-89.58260141,40.51724428,-89.58626227,10.28,20.07,Completed,Cash,16-01-2023 00:59,29:50.4
21661,2563,69509,Boston,39.58943536,-77.66986271,39.58073502,-77.63612768,10.97,27.54,No-Show,Wallet,16-01-2023 01:00,32:54.6
21662,2322,14312,New York,39.25183088,-84.03869222,39.24257215,-84.0483409,6.54,15.43,Cancelled,Card,16-01-2023 01:01,20:37.2
21663,7673,65929,Boston,39.21554318,-113.8919483,39.22043449,-113.8843903,8.1,22.6,Completed,Card,16-01-2023 01:02,26:18.0
21664,2502,99599,New York,37.07401294,-84.68941616,37.06525847,-84.67489859,7.26,20.3,Cancelled,Card,16-01-2023 01:03,24:46.8
21665,8116,54561,Los Angeles,39.57567362,-78.97641199,39.5645421,-79.00639397,7.77,22.35,Completed,Wallet,16-01-2023 01:04,27:18.6
21666,2659,86992,New York,37.93250659,-109.9101029,37.94503611,-109.9159369,9.04,15.85,Completed,Wallet,16-01-2023 01:05,32:07.2
21667,4062,89750,Boston,38.15051352,-112.4129235,38.13661115,-112.3678425,6.04,14.45,Completed,UPI,16-01-2023 01:06,24:07.2
21668,9316,15728,New York,40.83864412,-111.9531843,40.80858443,-111.9452506,11.88,27.9,Completed,UPI,16-01-2023 01:07,42:38.4
21669,4062,96808,Los Angeles,38.07544927,-95.3032106,38.12012412,-95.30780117,6.08,14.7,Completed,UPI,16-01-2023 01:08,26:14.4
21670,9710,34610,San Francisco,40.70523886,-118.2224367,40.72129581,-118.2619438,5.91,15.54,Completed,Card,16-01-2023 01:09,26:43.8
21671,3070,40033,New York,39.00951599,-73.24320003,38.97600364,-73.28717255,7.28,19.23,Completed,Cash,16-01-2023 01:10,31:50.4
21672,5257,90760,Boston,37.38247475,-76.29183606,37.40197897,-76.33109903,8.49,15.63,Completed,Wallet,16-01-2023 01:11,36:28.2
21673,3553,87213,Seattle,37.64873371,-74.38523642,37.60606129,-74.37336543,7.05,15.66,Cancelled,UPI,16-01-2023 01:12,33:09.0
21674,2044,60850,Boston,37.67591352,-98.35052589,37.66017106,-98.30323054,6.52,17.59,Completed,UPI,16-01-2023 01:13,32:33.6
21675,6957,48433,New York,38.21464115,-112.9574381,38.17066751,-112.9626008,4.03,12.77,Completed,Cash,16-01-2023 01:14,26:05.4
21676,5578,82590,Los Angeles,38.48669854,-80.8681984,38.52763671,-80.83820397,8.52,15.19,Cancelled,UPI,16-01-2023 01:15,40:33.6
21677,6621,90780,Chicago,38.85751006,-79.16302311,38.82144947,-79.14259577,9.7,20.28,Completed,Wallet,16-01-2023 01:16,45:06.0
21678,2966,78007,San Francisco,39.32092638,-102.5285339,39.3167973,-102.5457093,4.42,11.39,Completed,Card,16-01-2023 01:17,30:15.6
21679,5969,69892,Los Angeles,40.1486915,-86.2607304,40.17938371,-86.28137346,7.96,15.97,Completed,Cash,16-01-2023 01:18,41:52.8
21680,3250,98865,Chicago,38.06767692,-83.80400823,38.068841,-83.77768384,7.21,15.9,Completed,Cash,16-01-2023 01:19,40:37.8
21681,9333,22281,Boston,38.34487083,-90.73266269,38.38991489,-90.76599472,9.81,23.44,Completed,Wallet,16-01-2023 01:20,49:25.8
21682,3014,24220,New York,40.0771455,-79.09576293,40.07259957,-79.09814205,0.8,6.08,Completed,Wallet,16-01-2023 01:21,23:24.0
21683,5624,15167,Boston,39.28511237,-112.2665472,39.23903319,-112.2751839,8.09,14.23,Completed,Cash,16-01-2023 01:22,46:16.2
21684,4608,91036,New York,39.88191165,-101.3408605,39.84457584,-101.3195203,10.35,27.45,Completed,Card,16-01-2023 01:23,54:03.0
21685,7719,66022,Seattle,39.67382311,-83.13233633,39.71243432,-83.11423968,11.95,23.51,Completed,Cash,16-01-2023 01:24,59:51.0
21686,4925,19564,San Francisco,37.73204813,-85.94413312,37.74062924,-85.99404975,10.3,25.27,Completed,Card,16-01-2023 01:25,55:54.0
21687,6868,46384,New York,39.33995561,-79.9010262,39.29616863,-79.86342111,3.13,6.91,Completed,UPI,16-01-2023 01:26,35:23.4
21688,1804,28966,Boston,40.3729444,-79.19727387,40.40243402,-79.17461516,8.37,20.47,Completed,UPI,16-01-2023 01:27,52:06.6
21689,2334,39250,Seattle,40.95663347,-88.93309741,40.99666994,-88.9577481,9.89,19.36,Cancelled,Cash,16-01-2023 01:28,57:40.2
21690,1667,29103,Chicago,37.31013931,-77.97326139,37.31254885,-78.02092527,4.27,6.49,Cancelled,Card,16-01-2023 01:29,41:48.6
21691,1384,79046,Chicago,38.14986965,-110.5554048,38.11870822,-110.5623487,4.36,12.6,No-Show,Cash,16-01-2023 01:30,43:04.8
21692,4254,99399,Chicago,37.02314426,-118.3827268,37.03914035,-118.4059583,9.15,24.83,Completed,UPI,16-01-2023 01:31,58:27.0
21693,4440,27603,New York,37.7134519,-74.17203228,37.69713623,-74.17596978,12.33,27.1,Completed,UPI,16-01-2023 01:32,08:59.4
21694,3748,53552,Los Angeles,39.66804519,-92.52554142,39.63814084,-92.52991628,4.53,9.75,Completed,Card,16-01-2023 01:33,46:35.4
21695,1012,86432,Boston,38.80415177,-93.3808603,38.77278666,-93.38656888,7.6,22.44,Completed,Cash,16-01-2023 01:34,56:48.0
21696,8726,27666,Boston,39.25258553,-80.52253951,39.28199616,-80.5397825,12.05,21.47,Cancelled,Cash,16-01-2023 01:35,11:09.0
21697,6403,26244,Los Angeles,37.32374419,-119.8928571,37.27859489,-119.9335146,2.06,3.92,Completed,Card,16-01-2023 01:36,42:10.8
21698,8454,97270,Seattle,38.70877361,-103.8374617,38.74186488,-103.8664464,4.62,11.18,Completed,Card,16-01-2023 01:37,50:51.6
21699,7151,74706,Chicago,37.77934904,-112.1998924,37.81528995,-112.2493533,0.92,5.14,Completed,Wallet,16-01-2023 01:38,40:45.6
21700,7230,47156,Chicago,39.75464791,-76.06505415,39.7275541,-76.05777587,8.17,22.31,Completed,Wallet,16-01-2023 01:39,03:30.6
21701,1100,43312,Seattle,38.68052597,-114.7748789,38.63383879,-114.8179453,6.96,14.47,Completed,UPI,16-01-2023 01:40,00:52.8
21702,5978,54802,Seattle,39.63924793,-73.99808326,39.68103806,-73.96588338,3.5,11.03,Completed,UPI,16-01-2023 01:41,51:30.0
21703,7534,85439,Boston,37.48745044,-94.91457709,37.49546911,-94.90974558,5.78,13.26,Completed,Card,16-01-2023 01:42,59:20.4
21704,5704,37281,New York,37.45839511,-73.21559744,37.45152121,-73.2460673,7.02,21.08,Completed,UPI,16-01-2023 01:43,04:03.6
21705,1449,58732,New York,39.34457924,-109.1785574,39.3125574,-109.1374893,6.03,9.6,Cancelled,UPI,16-01-2023 01:44,02:05.4
21706,4167,43412,San Francisco,40.56672884,-82.37415332,40.54823139,-82.3671395,5.45,13.37,Completed,Cash,16-01-2023 01:45,01:21.0
21707,6380,74520,Chicago,39.98251682,-119.9259901,40.0119941,-119.9380155,5.07,11,Completed,Card,16-01-2023 01:46,01:12.6
21708,9312,15323,Seattle,40.21882382,-120.5390107,40.18056521,-120.5684185,5.72,10.32,Completed,UPI,16-01-2023 01:47,04:09.6
21709,4856,97567,Seattle,37.79785512,-105.2695393,37.75516396,-105.3021537,4.59,14.75,Cancelled,Card,16-01-2023 01:48,01:46.2
21710,2075,33217,Boston,39.03560798,-82.49876124,39.05703772,-82.46513773,2.8,7.54,Completed,Card,16-01-2023 01:49,57:24.0
21711,5413,53002,New York,40.53792612,-74.12727314,40.54244676,-74.10319524,0.41,3.81,Completed,Wallet,16-01-2023 01:50,51:13.8
21712,1701,70661,San Francisco,40.74572369,-74.10832584,40.79164457,-74.13673288,5.93,10.9,Completed,UPI,16-01-2023 01:51,08:47.4
21713,4348,66828,Los Angeles,37.22814318,-103.479537,37.20062622,-103.4600838,4.33,13.37,Completed,Card,16-01-2023 01:52,04:59.4
21714,9185,12232,New York,37.63791173,-105.5434846,37.61607012,-105.5497324,6.66,18.02,Completed,Card,16-01-2023 01:53,12:58.8
21715,7836,19784,New York,37.41295013,-88.23249892,37.37849929,-88.19135373,3.33,9.35,Completed,Cash,16-01-2023 01:54,03:59.4
21716,9212,40058,Boston,37.67785414,-94.9724415,37.69159925,-94.92312335,3.81,9.54,Completed,UPI,16-01-2023 01:55,06:25.8
21717,6834,80464,Chicago,37.62938388,-98.62373243,37.59625482,-98.65137262,10.18,15.43,Completed,UPI,16-01-2023 01:56,26:32.4
21718,3249,70094,Seattle,38.89829089,-94.83517028,38.89207084,-94.8235877,9.21,22.49,Completed,Wallet,16-01-2023 01:57,24:37.8
21719,4222,36628,Boston,38.33838406,-101.2406404,38.3580386,-101.2131744,3.07,6.31,Completed,Card,16-01-2023 01:58,07:12.6
21720,5991,59557,Los Angeles,37.32212942,-120.3391763,37.33395591,-120.3047096,9.12,20,Completed,Card,16-01-2023 01:59,26:21.6
21721,9118,12944,Chicago,38.28996952,-87.85338993,38.31476343,-87.86205575,9.73,18.8,Completed,Card,16-01-2023 02:00,29:11.4
21722,3551,34750,Boston,40.60265126,-114.1696013,40.58670817,-114.1500312,5.58,11.94,Completed,Card,16-01-2023 02:01,17:44.4
21723,9257,88979,New York,38.85041211,-116.3105907,38.8885746,-116.2863598,4.72,8.69,Completed,Wallet,16-01-2023 02:02,16:09.6
21724,9102,32421,Boston,39.94106788,-120.8599241,39.98399023,-120.8617951,1.58,4.29,Completed,Cash,16-01-2023 02:03,07:44.4
